START
20.525437,-59.243425,0
20.525437,-58.45797,120
20.525437,-56.887061,136
20.525437,-56.101606,152
20.525437,-55.316152,168
20.525437,-54.530697,176
20.525437,-53.745243,192
20.525437,-52.174334,200
20.525437,-51.388879,216
21.310892,-50.603425,232
21.310892,-49.81797,240
22.096346,-49.81797,248
22.096346,-49.032516,256
22.881801,-49.032516,272
22.881801,-48.247061,280
22.881801,-47.461606,288
23.667256,-47.461606,296
24.45271,-47.461606,320
24.45271,-46.676152,328
25.238165,-46.676152,336
26.023619,-46.676152,351
26.809074,-46.676152,376
27.594528,-46.676152,384
28.379983,-46.676152,408
29.165437,-46.676152,424
29.165437,-48.247061,440
29.950892,-48.247061,448
30.736346,-48.247061,456
30.736346,-49.032516,464
30.736346,-49.81797,480
30.736346,-50.603425,488
31.521801,-50.603425,504
31.521801,-51.388879,512
31.521801,-52.174334,528
31.521801,-52.959788,544
31.521801,-53.745243,552
31.521801,-54.530697,568
31.521801,-55.316152,576
31.521801,-56.101606,592
31.521801,-57.672516,608
31.521801,-58.45797,616
31.521801,-59.243425,625
31.521801,-60.028879,640
31.521801,-60.814334,656
31.521801,-61.599788,672
31.521801,-62.385243,680
31.521801,-63.170697,696
31.521801,-63.956152,712
31.521801,-64.741606,736
31.521801,-65.527061,744
31.521801,-66.312516,760
31.521801,-67.883425,784
31.521801,-68.668879,800
31.521801,-69.454334,816
30.736346,-70.239788,824
30.736346,-71.025243,841
29.950892,-71.025243,848
29.950892,-71.810697,857
29.950892,-72.596152,864
29.950892,-73.381606,880
29.950892,-74.167061,896
29.950892,-74.952516,912
29.950892,-75.73797,936
29.950892,-76.523425,960
30.736346,-76.523425,976
30.736346,-77.308879,984
30.736346,-78.094334,992
31.521801,-78.879788,1016
31.521801,-79.665243,1040
32.307256,-80.450697,1048
33.09271,-80.450697,1056
33.878165,-80.450697,1072
34.663619,-80.450697,1080
35.449074,-80.450697,1088
37.019983,-81.236152,1096
37.805437,-81.236152,1112
38.590892,-81.236152,1128
39.376346,-81.236152,1136
40.161801,-81.236152,1144
40.947256,-81.236152,1152
41.73271,-81.236152,1161
42.518165,-81.236152,1168
43.303619,-81.236152,1177
44.874528,-80.450697,1184
45.659983,-79.665243,1201
46.445437,-79.665243,1217
47.230892,-78.879788,1225
48.016346,-78.879788,1240
48.801801,-78.094334,1264
49.587256,-77.308879,1273
50.37271,-77.308879,1289
50.37271,-76.523425,1297
51.158165,-76.523425,1304
51.158165,-75.73797,1313
51.943619,-75.73797,1320
51.943619,-74.952516,1329
52.729074,-74.952516,1337
52.729074,-74.167061,1345
52.729074,-73.381606,1353
53.514528,-73.381606,1361
53.514528,-72.596152,1369
54.299983,-72.596152,1385
54.299983,-71.810697,1393
54.299983,-71.025243,1401
55.085437,-70.239788,1425
55.085437,-68.668879,1441
55.085437,-67.883425,1457
55.085437,-67.09797,1465
55.085437,-66.312516,1473
55.085437,-65.527061,1489
55.085437,-64.741606,1497
55.085437,-63.956152,1513
55.085437,-63.170697,1521
55.085437,-62.385243,1537
55.085437,-61.599788,1545
55.085437,-60.814334,1561
55.085437,-60.028879,1577
55.085437,-59.243425,1593
55.085437,-58.45797,1601
55.085437,-57.672516,1617
55.085437,-56.887061,1633
55.085437,-56.101606,1650
55.085437,-55.316152,1665
55.085437,-54.530697,1673
55.085437,-53.745243,1697
54.299983,-53.745243,1705
54.299983,-52.959788,1721
53.514528,-52.959788,1745
53.514528,-52.174334,1761
53.514528,-51.388879,1769
52.729074,-51.388879,1801
52.729074,-50.603425,1816
51.943619,-50.603425,1825
51.158165,-50.603425,1841
50.37271,-50.603425,1849
49.587256,-50.603425,1865
48.801801,-50.603425,1881
48.016346,-50.603425,1889
47.230892,-50.603425,1921
46.445437,-50.603425,1937
