START
12.670892,-41.963425,0
12.670892,-41.17797,73
12.670892,-40.392516,80
12.670892,-39.607061,88
12.670892,-38.821606,104
12.670892,-38.036152,112
12.670892,-37.250697,121
12.670892,-36.465243,128
12.670892,-35.679788,136
12.670892,-34.894334,152
12.670892,-34.108879,161
13.456346,-33.323425,176
14.241801,-33.323425,184
15.027256,-32.53797,192
15.81271,-32.53797,202
16.598165,-32.53797,208
18.169074,-32.53797,216
19.739983,-31.752516,224
22.096346,-31.752516,241
22.881801,-31.752516,248
24.45271,-31.752516,256
26.023619,-31.752516,264
26.809074,-31.752516,272
27.594528,-31.752516,280
28.379983,-31.752516,288
29.950892,-31.752516,296
31.521801,-31.752516,304
32.307256,-32.53797,312
34.663619,-33.323425,320
36.234528,-33.323425,329
38.590892,-33.323425,336
40.161801,-33.323425,344
41.73271,-33.323425,352
43.303619,-34.108879,360
44.089074,-34.108879,369
44.874528,-34.108879,376
45.659983,-34.108879,384
44.874528,-34.108879,560
44.089074,-34.108879,568
43.303619,-34.108879,577
42.518165,-34.108879,592
41.73271,-34.108879,600
40.947256,-33.323425,616
40.161801,-33.323425,624
39.376346,-33.323425,632
38.590892,-33.323425,656
37.805437,-33.323425,672
37.019983,-33.323425,696
36.234528,-33.323425,704
35.449074,-33.323425,712
34.663619,-33.323425,720
33.878165,-33.323425,728
33.09271,-33.323425,736
32.307256,-33.323425,752
31.521801,-33.323425,768
30.736346,-34.108879,785
29.950892,-34.894334,800
29.165437,-34.894334,808
28.379983,-36.465243,816
28.379983,-37.250697,825
27.594528,-37.250697,832
26.809074,-38.036152,840
26.023619,-38.821606,848
26.023619,-39.607061,856
25.238165,-40.392516,872
25.238165,-41.17797,880
25.238165,-41.963425,896
25.238165,-42.748879,905
25.238165,-43.534334,920
25.238165,-44.319788,928
25.238165,-45.105243,936
25.238165,-45.890697,953
25.238165,-46.676152,968
26.023619,-46.676152,976
26.809074,-46.676152,985
26.809074,-47.461606,1000
27.594528,-48.247061,1008
28.379983,-48.247061,1016
29.165437,-48.247061,1024
29.950892,-48.247061,1033
30.736346,-49.032516,1040
31.521801,-49.032516,1048
32.307256,-49.032516,1056
33.09271,-49.032516,1064
33.878165,-49.032516,1088
34.663619,-49.032516,1096
35.449074,-49.032516,1112
36.234528,-49.032516,1121
37.019983,-49.032516,1136
37.805437,-49.032516,1144
38.590892,-49.032516,1153
39.376346,-49.032516,1168
40.161801,-49.032516,1176
39.376346,-49.032516,1409
38.590892,-49.032516,1432
37.805437,-49.032516,1440
37.019983,-49.032516,1449
36.234528,-49.032516,1464
35.449074,-49.032516,1472
34.663619,-49.032516,1480
33.878165,-49.032516,1489
33.09271,-49.032516,1496
32.307256,-49.032516,1512
31.521801,-49.032516,1529
30.736346,-49.032516,1537
30.736346,-49.81797,1544
29.950892,-49.81797,1552
29.165437,-49.81797,1560
28.379983,-50.603425,1584
28.379983,-51.388879,1600
27.594528,-52.174334,1617
27.594528,-52.959788,1624
26.809074,-53.745243,1640
26.809074,-54.530697,1648
26.809074,-55.316152,1664
26.809074,-56.101606,1680
26.023619,-56.887061,1688
26.023619,-57.672516,1704
26.023619,-58.45797,1712
26.023619,-59.243425,1720
26.023619,-60.814334,1736
26.023619,-61.599788,1745
26.023619,-62.385243,1760
26.023619,-63.170697,1768
26.023619,-63.956152,1792
26.023619,-64.741606,1800
26.809074,-65.527061,1816
26.809074,-66.312516,1825
27.594528,-67.09797,1840
28.379983,-67.883425,1848
28.379983,-68.668879,1856
29.950892,-68.668879,1865
31.521801,-68.668879,1872
31.521801,-69.454334,1880
33.09271,-70.239788,1888
33.878165,-70.239788,1896
34.663619,-70.239788,1905
36.234528,-71.025243,1912
37.019983,-71.025243,1920
37.805437,-71.025243,1928
39.376346,-71.025243,1936
40.161801,-71.025243,1945
41.73271,-71.025243,1953
42.518165,-71.025243,1960
43.303619,-71.025243,1968
44.874528,-71.025243,1977
45.659983,-71.025243,1985
47.230892,-71.025243,1993
48.016346,-71.025243,2000
48.801801,-71.025243,2008
49.587256,-71.025243,2016
50.37271,-71.025243,2025
51.158165,-70.239788,2033
51.943619,-70.239788,2040
51.943619,-69.454334,2048
52.729074,-68.668879,2056
53.514528,-68.668879,2065
54.299983,-67.09797,2073
54.299983,-66.312516,2080
55.085437,-65.527061,2096
55.870892,-64.741606,2107
56.656346,-63.956152,2113
57.441801,-63.956152,2121
57.441801,-63.170697,2128
57.441801,-62.385243,2136
58.227256,-61.599788,2144
58.227256,-60.814334,2153
58.227256,-60.028879,2161
59.01271,-60.028879,2168
59.01271,-58.45797,2176
59.01271,-57.672516,2184
59.01271,-56.887061,2193
59.01271,-56.101606,2201
59.01271,-55.316152,2209
59.01271,-54.530697,2216
59.01271,-53.745243,2224
59.01271,-52.959788,2233
59.01271,-51.388879,2241
59.01271,-50.603425,2248
59.01271,-49.81797,2256
59.01271,-49.032516,2264
59.01271,-48.247061,2273
58.227256,-47.461606,2281
58.227256,-45.890697,2288
57.441801,-44.319788,2304
56.656346,-43.534334,2313
56.656346,-42.748879,2321
55.870892,-41.963425,2329
55.085437,-41.17797,2336
54.299983,-39.607061,2353
53.514528,-38.821606,2361
52.729074,-38.821606,2369
52.729074,-38.036152,2378
51.943619,-37.250697,2384
51.158165,-37.250697,2393
50.37271,-36.465243,2401
50.37271,-35.679788,2409
50.37271,-34.894334,2416
51.158165,-34.894334,2537
51.943619,-34.894334,2544
52.729074,-34.894334,2561
53.514528,-34.894334,2569
54.299983,-34.894334,2584
55.085437,-34.894334,2592
55.870892,-35.679788,2601
56.656346,-36.465243,2609
58.227256,-36.465243,2617
59.01271,-37.250697,2624
59.798165,-38.036152,2633
61.369074,-39.607061,2641
62.939983,-40.392516,2657
63.725437,-41.17797,2664
63.725437,-41.963425,2672
64.510892,-41.963425,2681
65.296346,-42.748879,2689
66.081801,-43.534334,2698
66.867256,-44.319788,2712
67.65271,-45.105243,2721
68.438165,-45.890697,2729
68.438165,-46.676152,2737
69.223619,-46.676152,2745
69.223619,-47.461606,2760
69.223619,-48.247061,2769
69.223619,-49.032516,2785
69.223619,-49.81797,2792
69.223619,-50.603425,2801
69.223619,-51.388879,2809
69.223619,-52.174334,2817
69.223619,-53.745243,2832
69.223619,-54.530697,2840
69.223619,-55.316152,2857
69.223619,-56.887061,2865
69.223619,-57.672516,2881
69.223619,-58.45797,2889
69.223619,-59.243425,2905
69.223619,-60.814334,2912
69.223619,-61.599788,2928
69.223619,-62.385243,2937
69.223619,-63.170697,2953
69.223619,-63.956152,2979
69.223619,-64.741606,2985
69.223619,-65.527061,3000
69.223619,-66.312516,3008
69.223619,-67.09797,3017
68.438165,-67.09797,3033
68.438165,-67.883425,3040
68.438165,-68.668879,3057
68.438165,-69.454334,3088
68.438165,-70.239788,3097
68.438165,-71.025243,3161
68.438165,-71.810697,3193
BREAK
