START
14.241801,-49.032516,0
14.241801,-48.247061,112
14.241801,-47.461606,120
15.027256,-46.676152,136
15.027256,-45.890697,144
15.81271,-45.105243,151
15.81271,-43.534334,159
16.598165,-43.534334,167
17.383619,-42.748879,175
17.383619,-41.963425,183
18.169074,-41.17797,191
18.169074,-40.392516,208
18.954528,-40.392516,216
19.739983,-40.392516,224
19.739983,-39.607061,240
20.525437,-39.607061,248
21.310892,-38.821606,264
22.096346,-38.821606,272
22.881801,-38.036152,296
23.667256,-38.036152,312
24.45271,-38.036152,336
25.238165,-38.036152,344
26.023619,-38.036152,368
26.809074,-38.036152,376
27.594528,-38.036152,384
27.594528,-39.607061,392
28.379983,-39.607061,400
29.165437,-40.392516,408
29.950892,-41.963425,424
29.950892,-42.748879,440
30.736346,-43.534334,447
31.521801,-43.534334,455
31.521801,-44.319788,463
31.521801,-45.890697,479
32.307256,-45.890697,487
32.307256,-46.676152,495
32.307256,-48.247061,503
32.307256,-49.032516,511
32.307256,-49.81797,519
33.09271,-49.81797,527
33.09271,-50.603425,535
33.09271,-51.388879,543
33.09271,-52.174334,551
33.09271,-52.959788,567
33.09271,-54.530697,575
33.09271,-56.101606,583
33.09271,-56.887061,591
33.09271,-58.45797,599
33.09271,-59.243425,615
33.09271,-60.028879,623
33.09271,-60.814334,633
33.09271,-61.599788,648
33.09271,-63.170697,656
33.09271,-63.956152,672
33.09271,-64.741606,680
33.09271,-65.527061,688
33.09271,-66.312516,696
33.09271,-67.883425,712
33.09271,-68.668879,736
33.09271,-69.454334,760
32.307256,-70.239788,768
32.307256,-71.025243,784
31.521801,-71.025243,792
30.736346,-71.025243,808
30.736346,-71.810697,817
30.736346,-72.596152,833
29.950892,-72.596152,840
28.379983,-72.596152,864
27.594528,-72.596152,880
26.023619,-73.381606,904
25.238165,-73.381606,929
24.45271,-73.381606,960
23.667256,-73.381606,976
22.881801,-73.381606,992
22.881801,-72.596152,1000
22.096346,-71.810697,1009
21.310892,-71.025243,1025
21.310892,-70.239788,1033
21.310892,-69.454334,1049
20.525437,-68.668879,1056
20.525437,-67.09797,1081
20.525437,-66.312516,1089
20.525437,-65.527061,1105
20.525437,-64.741606,1113
20.525437,-63.956152,1129
20.525437,-63.170697,1137
20.525437,-62.385243,1153
20.525437,-61.599788,1169
21.310892,-60.814334,1185
21.310892,-60.028879,1193
22.096346,-60.028879,1200
22.881801,-59.243425,1216
23.667256,-59.243425,1249
24.45271,-59.243425,1265
24.45271,-58.45797,1273
25.238165,-58.45797,1281
26.023619,-57.672516,1305
26.809074,-57.672516,1321
27.594528,-56.887061,1329
28.379983,-56.887061,1345
29.950892,-56.887061,1361
30.736346,-56.887061,1377
32.307256,-56.887061,1401
33.09271,-56.887061,1425
33.878165,-56.887061,1433
34.663619,-57.672516,1449
35.449074,-57.672516,1465
36.234528,-57.672516,1481
37.019983,-57.672516,1489
37.019983,-58.45797,1497
37.805437,-58.45797,1513
38.590892,-58.45797,1521
39.376346,-58.45797,1529
40.161801,-58.45797,1545
40.947256,-59.243425,1569
41.73271,-59.243425,1585
42.518165,-59.243425,1593
43.303619,-59.243425,1609
44.089074,-60.028879,1617
44.874528,-60.028879,1625
44.874528,-60.814334,1633
45.659983,-60.814334,1641
46.445437,-60.814334,1656
47.230892,-60.814334,1672
48.016346,-60.814334,1681
48.016346,-61.599788,1697
48.801801,-61.599788,1705
49.587256,-61.599788,1713
50.37271,-62.385243,1729
51.943619,-63.170697,1753
52.729074,-63.956152,1761
53.514528,-63.956152,1777
53.514528,-64.741606,1793
54.299983,-64.741606,1801
54.299983,-65.527061,1817
55.085437,-65.527061,1825
55.870892,-66.312516,1841
56.656346,-66.312516,1865
56.656346,-67.09797,1881
57.441801,-67.09797,1889
58.227256,-67.883425,1921
58.227256,-68.668879,1945
59.01271,-68.668879,1953
59.01271,-69.454334,1961
59.01271,-70.239788,1977
59.01271,-71.025243,2001
59.798165,-71.025243,2009
59.798165,-71.810697,2017
59.798165,-72.596152,2033
59.798165,-73.381606,2041
59.798165,-74.167061,2057
59.798165,-74.952516,2073
59.798165,-75.73797,2081
59.01271,-75.73797,2105
58.227256,-76.523425,2138
57.441801,-76.523425,2145
56.656346,-76.523425,2169
55.870892,-76.523425,2177
55.085437,-76.523425,2185
54.299983,-76.523425,2201
53.514528,-76.523425,2209
52.729074,-75.73797,2217
51.943619,-75.73797,2225
50.37271,-74.952516,2241
49.587256,-74.167061,2257
48.801801,-73.381606,2265
48.016346,-72.596152,2281
47.230892,-72.596152,2289
47.230892,-71.810697,2297
46.445437,-71.025243,2305
46.445437,-70.239788,2321
45.659983,-70.239788,2337
45.659983,-69.454334,2346
45.659983,-67.883425,2378
44.874528,-67.883425,2385
44.874528,-66.312516,2393
44.874528,-65.527061,2409
44.874528,-63.956152,2425
44.874528,-63.170697,2441
44.874528,-61.599788,2457
44.874528,-60.814334,2465
44.874528,-60.028879,2474
44.874528,-58.45797,2482
44.874528,-57.672516,2496
44.874528,-56.101606,2504
45.659983,-56.101606,2512
45.659983,-55.316152,2520
46.445437,-54.530697,2536
46.445437,-53.745243,2554
47.230892,-52.959788,2562
47.230892,-52.174334,2570
47.230892,-51.388879,2585
48.016346,-51.388879,2594
48.016346,-50.603425,2601
48.016346,-49.81797,2617
48.016346,-49.032516,2625
48.801801,-48.247061,2634
49.587256,-48.247061,2641
49.587256,-47.461606,2650
50.37271,-46.676152,2657
51.158165,-45.105243,2672
51.943619,-45.105243,2680
51.943619,-44.319788,2688
52.729074,-43.534334,2704
53.514528,-42.748879,2720
54.299983,-41.963425,2728
55.085437,-41.17797,2744
56.656346,-40.392516,2752
56.656346,-39.607061,2760
57.441801,-39.607061,2768
58.227256,-39.607061,2776
59.01271,-39.607061,2792
59.798165,-39.607061,2800
60.583619,-38.821606,2816
61.369074,-38.821606,2832
62.154528,-38.821606,2856
62.939983,-38.821606,2864
63.725437,-38.821606,2882
64.510892,-38.821606,2898
65.296346,-38.821606,2914
66.081801,-38.821606,2930
66.867256,-38.821606,2962
67.65271,-39.607061,2978
68.438165,-39.607061,2986
68.438165,-40.392516,3002
69.223619,-40.392516,3010
69.223619,-41.17797,3018
70.009074,-41.963425,3034
70.794528,-41.963425,3042
70.794528,-42.748879,3050
71.579983,-43.534334,3074
71.579983,-44.319788,3082
72.365437,-44.319788,3114
72.365437,-45.105243,3138
73.150892,-45.105243,3146
73.936346,-45.890697,3176
73.936346,-46.676152,3241
73.936346,-47.461606,3249
73.936346,-48.247061,3265
73.936346,-49.032516,3273
73.936346,-49.81797,3288
74.721801,-49.81797,3304
74.721801,-51.388879,3312
74.721801,-52.959788,3344
74.721801,-53.745243,3352
74.721801,-54.530697,3368
74.721801,-55.316152,3384
74.721801,-56.101606,3392
74.721801,-56.887061,3408
74.721801,-57.672516,3426
74.721801,-58.45797,3432
74.721801,-59.243425,3448
74.721801,-60.814334,3464
74.721801,-61.599788,3472
74.721801,-62.385243,3480
74.721801,-63.170697,3496
74.721801,-63.956152,3512
74.721801,-64.741606,3520
74.721801,-65.527061,3536
74.721801,-66.312516,3570
74.721801,-67.09797,3586
74.721801,-67.883425,3610
74.721801,-69.454334,3627
74.721801,-70.239788,3658
74.721801,-71.025243,3682
74.721801,-71.810697,3690
74.721801,-72.596152,3714
74.721801,-73.381606,3754
74.721801,-74.167061,3786
74.721801,-74.952516,3810
74.721801,-74.167061,4042
BREAK
