START
6.3872556,-44.319788,0
6.3872556,-44.319788,64
6.3872556,-43.534334,65
7.1727101,-43.534334,72
7.9581647,-43.534334,79
9.5290738,-42.748879,96
11.099983,-42.748879,104
11.885437,-42.748879,119
12.670892,-42.748879,128
13.456346,-42.748879,144
13.456346,-43.534334,184
13.456346,-44.319788,192
13.456346,-45.105243,199
14.241801,-46.676152,207
14.241801,-47.461606,216
14.241801,-48.247061,224
15.027256,-49.032516,232
15.027256,-49.81797,239
15.027256,-50.603425,247
15.027256,-51.388879,264
15.027256,-52.174334,272
15.027256,-52.959788,280
15.027256,-53.745243,287
15.027256,-55.316152,304
15.027256,-56.101606,312
15.027256,-56.887061,320
15.027256,-57.672516,327
14.241801,-58.45797,335
14.241801,-59.243425,344
14.241801,-60.028879,352
14.241801,-60.814334,360
14.241801,-61.599788,367
14.241801,-62.385243,375
14.241801,-63.170697,400
14.241801,-63.956152,407
14.241801,-64.741606,415
14.241801,-65.527061,432
14.241801,-66.312516,440
15.027256,-67.09797,464
15.027256,-67.883425,472
15.81271,-67.883425,488
16.598165,-68.668879,495
16.598165,-69.454334,504
17.383619,-69.454334,512
18.169074,-69.454334,520
18.954528,-69.454334,528
19.739983,-70.239788,535
21.310892,-71.025243,543
22.096346,-71.025243,552
23.667256,-71.025243,560
24.45271,-71.810697,568
25.238165,-71.810697,575
26.809074,-71.810697,583
27.594528,-71.810697,592
29.165437,-71.810697,600
30.736346,-71.810697,608
32.307256,-71.810697,623
33.09271,-71.810697,632
33.878165,-71.810697,648
33.09271,-71.025243,808
32.307256,-70.239788,817
32.307256,-69.454334,823
31.521801,-69.454334,831
30.736346,-68.668879,840
29.950892,-67.883425,848
29.950892,-67.09797,856
29.165437,-66.312516,864
28.379983,-65.527061,871
27.594528,-64.741606,880
27.594528,-63.956152,888
26.809074,-62.385243,896
26.023619,-62.385243,904
25.238165,-60.814334,911
25.238165,-60.028879,920
24.45271,-60.028879,928
23.667256,-59.243425,936
23.667256,-58.45797,944
22.881801,-58.45797,951
22.881801,-57.672516,960
22.881801,-56.887061,968
22.881801,-56.101606,976
22.881801,-55.316152,984
22.881801,-53.745243,992
22.881801,-52.959788,1008
22.881801,-51.388879,1016
22.881801,-50.603425,1031
22.881801,-49.81797,1039
22.881801,-49.032516,1056
22.881801,-48.247061,1064
22.881801,-47.461606,1072
22.881801,-46.676152,1080
23.667256,-45.890697,1088
23.667256,-45.105243,1096
24.45271,-44.319788,1112
24.45271,-43.534334,1119
24.45271,-42.748879,1136
24.45271,-41.963425,1144
25.238165,-41.17797,1159
26.023619,-40.392516,1184
26.809074,-40.392516,1192
27.594528,-39.607061,1208
28.379983,-38.821606,1224
29.165437,-38.821606,1232
29.950892,-38.821606,1256
31.521801,-38.821606,1264
32.307256,-38.821606,1280
33.09271,-38.821606,1288
33.878165,-38.821606,1304
34.663619,-38.821606,1312
35.449074,-38.821606,1320
36.234528,-39.607061,1336
37.019983,-40.392516,1352
37.019983,-41.17797,1367
37.019983,-41.963425,1376
37.019983,-42.748879,1384
37.019983,-43.534334,1392
37.019983,-44.319788,1400
37.019983,-45.105243,1416
37.019983,-45.890697,1424
37.019983,-46.676152,1440
37.019983,-47.461606,1464
37.019983,-48.247061,1472
37.019983,-49.032516,1488
37.019983,-49.81797,1504
37.019983,-50.603425,1528
37.019983,-49.81797,1664
37.019983,-49.032516,1672
37.019983,-48.247061,1680
37.805437,-48.247061,1688
38.590892,-47.461606,1696
38.590892,-46.676152,1704
39.376346,-46.676152,1712
40.947256,-45.890697,1720
40.947256,-45.105243,1728
41.73271,-44.319788,1736
42.518165,-44.319788,1743
42.518165,-43.534334,1760
43.303619,-42.748879,1768
44.089074,-41.963425,1776
44.874528,-41.963425,1784
45.659983,-41.17797,1800
46.445437,-41.17797,1816
47.230892,-41.17797,1832
48.016346,-41.17797,1840
48.801801,-41.17797,1856
50.37271,-41.17797,1872
51.158165,-41.17797,1880
52.729074,-41.17797,1897
53.514528,-41.17797,1912
54.299983,-41.17797,1920
55.085437,-41.17797,1928
55.870892,-41.17797,1944
56.656346,-41.17797,1968
57.441801,-41.17797,1976
58.227256,-41.17797,1991
59.798165,-41.17797,2000
60.583619,-41.17797,2016
61.369074,-41.963425,2025
61.369074,-42.748879,2032
62.154528,-42.748879,2040
62.939983,-42.748879,2048
63.725437,-43.534334,2056
63.725437,-44.319788,2064
63.725437,-45.105243,2080
63.725437,-45.890697,2104
63.725437,-46.676152,2112
63.725437,-47.461606,2128
63.725437,-48.247061,2136
63.725437,-49.032516,2152
63.725437,-49.81797,2160
63.725437,-50.603425,2168
63.725437,-51.388879,2184
63.725437,-52.174334,2192
63.725437,-52.959788,2208
63.725437,-53.745243,2216
63.725437,-54.530697,2224
62.939983,-54.530697,2240
62.939983,-55.316152,2248
62.939983,-56.101606,2264
62.154528,-56.101606,2280
62.154528,-56.887061,2288
62.154528,-57.672516,2296
62.154528,-58.45797,2304
